241220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.48923E-08,6.11496E-08,,2.94159E-08,,1.8448e-08_9.34429e-12_0.262453,,,0.474682,0.273536,,7.48923e-08_1.14119e-11_2.41165e-45,4.47128E-09,,,6.11496e-08_4.52453e-12_4.2109e-45,6.11496e-08_7.09732e-13,6.11496E-08,,0.716067,0.867812,,1.0_1.0,,1,,1,1,,1.0_1.0_1.0,,1.0_1.0,0.993182,,,1.0_1.0,,,1,1.0_1.0,,1,1,,0.992358,,,,1.0_1.0_1.0_0.998992,,1,1,1.0_1.0,,,,1,1,1,,1,1,1.0_1.0_1.0,,1.0_1.0_1.0_1.0,1,1,1,,,1,1.0_1.0,1,,0.983159,,,,,1,,,1,,1.0_1.0,,,1,0.878136_1.0,1,1,,,,1,0.983159,1,,,1
,,,7.48923E-08,,,0.268348_0.168506,0.700169,0.910763_0.364499,8.44568E-08,6.11496E-08,,,0.349029_0.100021,6.11496E-08,1.13845e-07_4.52453e-12,6.11496e-08_4.52453e-12,,,,,0.960207_1.0,,,,1,0.985411,1,,,0.993326,,1,,1,1,,,,,1,1,,0.994294,,,,,,,,,,1,,,1,1,,,,1,,1,1.0_1.0_1.0,,,1,,,1,,1,,1,,,1,1,,,,1,1,1,,,1,,,,,0.983159,1.0_1.0,1,,,,1,1
,,6.73111E-08,,3.37564E-08,0.0642667_0.287055,,,0.930433,,2.2659E-08,7.48923E-08,4.55952E-29,3.07312e-08_3.60774e-12_2.63773e-45_4.13147e-24,,,2.82101E-08,,,,0.877177,,0.992583_1.0,1,,,1,1,,1,,,1,,1,1,1.0_1.0,,,,,,0.990897_1.0,1,,0.996318_0.997181_1.0,0.995984,,1,,1,,,0.992874_0.993806,,,0.988907,,,,,1.0_1.0,1,1,1.0_1.0,0.988205,0.993847,1,1.0_1.0,,0.993597_0.993806,1,,,1.0_1.0,1.0_1.0,0.993031,0.991122_1.0,1,,,,,,1,,1,,,,1,1,1,1,1,,0.993326_0.991069,1,1,1
0.0583831,,,9.69153E-08,6.73111e-08_1.42683e-12,0.174146,,,,5.60404e-08_6.22018e-13,7.48923E-08,3.55083E-08,7.48923E-08,,,,,,7.48923e-08_0.138611,,,,1,,1,1,,1.0_1.0,1.0_1.0,,0.995521,1,,,0.987141,,1,1.0_1.0,1,,1,1.0_1.0,1,,1,,,1.0_1.0_1.0,1,1,1.0_1.0,,,,,,,,1,,1,,0.985439,,0.991545,,,1,1,,,0.995319,,,0.983159_0.991069,0.988007_1.0,,1,,1.0_1.0,,1.0_1.0_1.0,,0.989424,,1,1,,0.954274_1.0,,,1.0_1.0,0.993456,,,,,,0.989949,
,9.35547e-09_5.64968e-13,,1.13845e-07_5.45467e-12,,6.73111E-08,,,,3.55083e-08_0.334167,3.21717E-08,,6.11496e-08_4.52453e-12,,2.34254E-08,,,,,0.812437,,,,,1,,,1.0_1.0,1,,1,0.989277,1.0_1.0_1.0,,,1.0_1.0,0.993182,0.988512,1,0.987141,1.0_1.0,,,0.990897_1.0_1.0,0.995319,1,,1,,1.0_1.0,,1.0_1.0,0.991545,1,1,0.995319,1,1,0.990542_0.994847,,1,,,0.991972_0.996361,,,,1,1,,,,,,,1,1,1.0_1.0,1,1,1,,1,1,1,1,0.988088_0.998355,,1,,,,,1,,,,,,1
0.335441,3.96332E-08,6.73111E-08,4.4867e-08_1.14119e-11_1.91759e-45,,,,,,,,,,,,,6.11496E-08,1.94805E-08,0.545781_0.0642667_0.488219,,0.928343,0.987632,,1,1.0_1.0_1.0,1.0_1.0,1,,,0.990542,,,,0.990476,1,1.0_1.0,,1,1.0_1.0_1.0,0.983159,,0.989949,,1,0.99459,,,1.0_1.0_1.0_1.0,0.983159_0.993806_1.0,1.0_1.0,0.988907,,,,1,,,0.988088,,,0.99502,,,1,0.986611,,1.0_1.0,1.0_1.0,,,,0.986611_0.998312_1.0,1,1,1,,,,0.987141_0.995584,1.0_1.0,,1,1.0_1.0,1,,,1,1,,,,1,,1.0_1.0_1.0,,1,,1,1,1
0.308155,,6.11496E-08,,6.73111E-08,,,,,,,3.55083E-08,8.44568E-08,0.492925,0.387177,3.07312e-08_4.17046e-12,,6.73111E-08,,,0.738983,1.0_1.0_1.0,1.0_1.0,1,,1,1,1,,1,1,,1,,1,0.993998,,1,,,,,,1.0_1.0_1.0_1.0,0.99502_0.991069,1.0_1.0,,,1,1.0_1.0,,1,1,1,,,,1,1.0_1.0,,1,1,,0.986011,,1.0_1.0,1,1.0_1.0_1.0,,1.0_1.0,,,1,,1,1,,,1.0_1.0,,,1,1.0_1.0_1.0_1.0_1.0,1.0_1.0,,,1,,,1,,,0.983159,,1,,1,1,1,1
,3.74556E-08,,6.11496e-08_4.17046e-12,,5.60404E-08,,0.835581,,,1.04654e-08_4.52453e-12,,6.11496e-08_4.17046e-12_1.35893e-45,0.0642667_0.309487,,6.11496E-08,3.07312e-08_1.80381e-12,3.37564E-08,7.48923E-08,,,,1.0_1.0_1.0_1.0,,,0.99271,,1,,1,,1.0_1.0,,,1,1,1.0_1.0_1.0,,,,0.986539,,0.985411,1,1.0_1.0,,1.0_1.0,,,,1,,,1.0_1.0_1.0,,0.993847,1,,0.999828,1,1,,1,,,1,1,1,1,,,0.989949,,1.0_1.0,1,1,1,1,1.0_1.0_1.0,,1,,1.0_1.0,,,1,,,1.0_1.0,1.0_1.0_1.0,0.988088,,1,1,,1.0_1.0,1.0_0.997931,1,,
0.29977,1.59225E-08,,,,6.73111e-08_0.0495135,,0.563774,,0.446316_0.0716166_3.59041e-33_1.85526e-21,5.17331E-08,,6.73111e-08_9.34429e-12,6.73111E-08,0.0642667,4.20851e-08_1.74603e-12,,,0.0583831_0.442171,0.922296_0.394916,0.867812_0.375831,,,,1,1,0.995456,1,,1.0_1.0_1.0,,,,0.993182_0.991069,,1.0_1.0,,,,,1.0_1.0,0.993464,1.0_1.0,1,,0.988907_0.991069,1,1,1,,1,1,1,1.0_1.0_1.0,1,,,,0.988907_0.994375_1.0,,1.0_1.0,,1,1.0_1.0_1.0_1.0,,,1,,,0.985411_0.991069,1,1,,1,,,1,,0.988512_0.991069_1.0,1,,,,1,1,1.0_1.0_1.0,1,0.993485_0.924628,,,,,1,,1,0.981112,,,,1
,3.96332E-08,7.48923e-08_2.82187e-10,,,,,,0.928343,,7.63866E-09,7.48923e-08_3.00281e-12,6.11496E-08,1.79722E-08,2.34254E-08,,5.60404E-08,,,0.812437_0.472302,0.93383,,,0.986036_0.994375,,,1,1.0_1.0,1,0.995099_0.998836,0.990254,0.992358,1,1.0_1.0,1,,,,1,,1,1,,,1.0_1.0,1,1,1,,1.0_1.0_1.0,1.0_1.0,1.0_1.0,,,1,1.0_1.0,,1.0_1.0,1,1,1,0.99502,1,,,1,1,1.0_1.0,1,0.985731,,0.989623_0.994375,,0.990254,0.986611_0.995584,1.0_1.0,,1.0_1.0,,1.0_1.0,,1,0.986611,,1,1,,,,1.0_1.0,,1.0_1.0_1.0,1,1,1,,,,,1
,6.73111E-08,,,6.73111E-08,,,0.922296,,0.387177_0.0642667,,3.21717e-08_9.34429e-12_1.18579e-45,8.44568E-08,,,6.11496E-08,4.80513E-08,4.20851E-08,,0.658688,0.900196,1,1.0_1.0,1,,,1,,1.0_1.0,1.0_1.0,1.0_1.0_1.0_1.0,,,1,1,1,0.990254_0.996361,,1,,,1,,1.0_1.0,1.0_1.0,1,1.0_1.0_1.0,1,0.984728_0.991069,,1.0_1.0,1.0_1.0,1,,1,,,,1.0_1.0,1.0_0.999996,1,1.0_1.0_1.0,0.991071_0.993806,1,,,1,,1.0_1.0,,,,1,1,1,,1,,,,1,,,,1.0_1.0,,,1,0.972186_1.0,1,1,1,,,1,1,1,,,0.989277
,,6.11496e-08_4.52453e-12_2.22108e-45,,7.48923E-08,4.80513e-08_0.191283,0.196218_0.159337,,,,,7.48923E-08,6.11496e-08_3.86844e-12,,,,6.73111E-08,,,0.863778_0.474357,,0.965632_1.0_1.0,,,,,1.0_1.0,,1.0_1.0,,1,,1,1.0_1.0_1.0,0.989277,,1,,,0.994189,0.985411,1.0_1.0,1.0_1.0,,1.0_1.0,1,,,,,,,1,,,1,1,,1,,,0.991972_0.994847,1,0.993819_1.0_1.0,,,1,0.993897,1.0_1.0_1.0_1.0,,,1,,1.0_1.0,0.991122_1.0,,,1,1.0_1.0,1,,,1.0_1.0,1,,1,,1.0_0.988379,1,,,1.0_1.0,,,1,1,1,,1,1
6.73111e-08_3.60774e-12,,1.94805e-08_4.17046e-12,6.12338E-09,6.11496E-08,7.48923E-08,,0.778736_0.414429,,,,,7.48923E-08,3.07312E-08,,7.48923E-08,,4.4867e-08_4.52453e-12_2.41165e-45,,,0.879207,1,1,1.0_1.0_1.0_1.0,,,1,0.99502,,1,1,0.988907,1,,0.995585_0.994375,,,1.0_1.0_0.981609,,,1.0_1.0,,,1,,,1,0.983159,0.996361,,1,0.986011,1,,,,1,,,,1,,,0.991545,1,1.0_1.0,,,1,1,1,1.0_1.0,,,,,1,,,1,1,1.0_1.0,,0.99494,,,0.989277,,1,,1,1.0_1.0_1.0,,,1.0_1.0,,,,,1
2.2659E-08,,3.55083e-08_4.94554e-12_2.91019e-45,,,,,0.898214,0.863113_0.123949_0.720175,,,7.48923E-08,6.73111E-08,3.21717E-08,7.48923E-08,5.60404E-08,,3.76469E-09,0.591508,0.676815_0.585114,,0.949848,1,,,0.99494,,1,,1,,,,1.0_1.0,,,1.0_1.0_1.0,0.987141_0.994375_0.985008,,0.983159,1,1.0_1.0,,,,1,1,,1.0_1.0,,1,1,1,1,1,1,,,,1,1,,,1,,,1.0_1.0,1,1.0_1.0,,,,,,1,,,0.988907,,1,0.992874,1,1,,1,,,0.926753,1,,,1.0_1.0_1.0,1,,,,,,,1
,7.48923e-08_2.34538e-13,,,,,,0.895262,,7.48923E-08,,6.73111e-08_1.69186e-12,7.48923e-08_3.38036e-12,,,1.895E-08,,6.11496E-08,,,,1.0_1.0,1,1.0_1.0_1.0,,1,,1,1,,,1,,0.99271,,0.983981,,,,,,1.0_1.0,1.0_1.0,,1.0_1.0,,1,1.0_1.0,1,,,,,,,0.993966,1,,1,1.0_1.0_1.0,,1,,1.0_1.0,,1,,,,,1.0_1.0_1.0,,1,1.0_1.0,,0.992874,,1,0.989277,1,,1.0_1.0_1.0,1,,0.988512,1,,1,,,,1,,,,1,,,,1.0_1.0_1.0
,6.73111E-08,6.73111e-08_4.17046e-12,,,0.154107,0.516033_0.171547,,0.571913,0.737468_8.67604e-19_0.0013058,,3.96332E-08,,6.73111e-08_0.0938809_0.151814,,,,,0.0535547,0.934437,,,,,,,1.0_1.0,1.0_1.0,,0.989949,,1.0_1.0,,,,1,,,,0.984728_0.993806,,,1,0.994294_0.997181,,1,1,1,1,,,1,1,,1,0.990254,1,,1.0_1.0,1,1,1,,1,1.0_1.0,,,0.985731_1.0,1,,,,1,1,1,1.0_1.0,,1,1.0_1.0,,1,,1,,,,1,0.983159_0.991069_0.923494,,,,,0.995099,1,1.0_1.0,,1,1,0.986611,0.986011_1.0_1.0
3.74556E-08,7.48923E-08,6.11496E-08,,6.11496E-08,,,0.930433_0.625566_0.922414,,,6.11496E-08,6.11496e-08_4.17046e-12,6.73111E-08,3.07312e-08_0.0460762,7.48923E-08,,,,0.313717,,0.668453_0.749319_0.954272,0.934079_1.0,,1,1,,,1,,0.992358,1,,1,0.989277,1,,1,1,,1.0_1.0_1.0,0.989949,1,1,0.990839,0.983159,1,1,0.992874,,1,1.0_1.0,1,1,,1,0.989277,1,1,1,1.0_1.0,1,0.991764_0.994847,,0.988512,,1,,,1,,,,1,,1,1.0_1.0,1,,1,,0.99494,,1.0_1.0,,0.990542,1,1,,0.992874,1,,,,,,,,,,0.992732_1.0
,,7.48923E-08,6.73111E-08,3.55083E-08,0.0716166_0.244937,,,,,,4.20851E-08,,,,,,2.94159e-08_3.86844e-12,7.48923E-08,,,,,1,,1.0_1.0,,,,0.997202,,1.0_1.0,,0.999968,,,1,,,1,,1,1,,,,,,1.0_1.0,,1,,1.0_1.0_1.0,,1,0.983981,,1.0_1.0,,1,0.991071,,0.983159,1,1.0_1.0,1,1.0_1.0,1.0_1.0_1.0,1,,1.0_1.0_1.0,1.0_1.0,1,,,0.986611_0.993806,,1.0_1.0,,1,0.983159,1,,1.0_1.0,,1,0.989623,0.926753,,1.0_1.0,,,1,1,,1,1.0_1.0,0.983159,1,0.99271
0.0583831,,,,,0.242161,,0.922296,1.0_0.842388,0.32965,6.11496E-08,9.69153E-08,2.94159E-08,,7.48923E-08,6.11496E-08,4.80513E-08,,0.470003_0.516348,,,,,1,1,0.991071_0.993806,,0.988672_1.0_1.0_1.0_1.0,1.0_1.0,1.0_1.0_1.0,1,1,,,,1,,1,1,1,0.988088,1,,,1.0_1.0,1.0_1.0,,,,1,1,,1.0_1.0_1.0,1,,1,1,1,,1,0.993031,1,,1,0.983159,,,1.0_1.0,0.994495_0.994375,,,1,,,,1,,,,1,,,,1,1,1,,0.952844,,1,,,1,1.0_1.0_1.0_1.0,,1,,1,,
,,,3.37564E-08,3.07312e-08_3.86844e-12,0.0642667,0.315399,0.900196,,,1.75206E-08,8.44568E-08,7.48923E-08,,1.8448E-08,,,5.60404E-08,0.4685,0.676213,0.898214,0.945481,,1,1,1.0_1.0_1.0,0.989949_0.994375,,1.0_1.0,,0.983159,0.983159,,,,1.0_1.0,,,0.960749,,1,,1.0_1.0,,0.996318_0.991069,,1.0_1.0,1,0.998989,1,1,,1,1,,,1,,,1,1.0_1.0,1,,,,1,1,1.0_1.0,,1,0.983159,1,1,1,,,,0.991067,0.986611,,0.994771,,1.0_1.0,,,1.0_1.0,0.993597,1.0_0.99138,1,,1.0_1.0_1.0,1,,,,,,0.989623_0.996562_1.0,,
0.313717_8.67604e-19,,,6.73111E-08,6.73111E-08,,,,0.850966,,7.48923E-08,6.73111E-08,,,0.273536,1.70914e-08_4.17046e-12,7.48923E-08,,,,0.826723,1,1.0_1.0_1.0,,,,,,,,1,1,,,,0.983159,0.995765_0.994847,,1,1,1,,1.0_1.0,,,1,,,,1.0_1.0_1.0_1.0,1,,1,1,,1,1,,0.993464,0.983159,,1.0_1.0,,,1,1,1,,,1,,,1,,,,1,,,0.983159,1.0_1.0,1,1.0_1.0,1.0_1.0_1.0,,0.989949_0.995245,,0.986011_1.0_1.0_0.938854,,,,1.0_1.0,1,,,,1,1.0_1.0,,
,6.11496e-08_5.45467e-12,1.13845e-07_1.54798e-12,,,0.204146,0.273536,0.922296,0.835581,0.242161_8.67604e-19,6.73111e-08_4.94554e-12,1.15845E-26,,7.48923e-08_0.391691_0.182718_0.239664,,,3.21717E-08,,6.73111e-08_0.317564,,,,1.0_1.0,1,,0.99308_1.0,,0.989949,,1,,,,0.983159_0.998509,1.0_1.0,,0.992874,,0.993178,1,1,,,1,,,1,,,1,1,,1,1,1,1,,1.0_1.0,,1,,,,1,,,,,1,,1,0.983159,,1,,1,,,1.0_1.0,1,,,,,,1.0_1.0,1.0_1.0,,,1,,,,1,,,1,,,
,,,8.44568E-08,,,0.375369,0.898214,0.893651_0.726139,,,,2.34254E-08,0.0535547,,7.48923e-08_4.52453e-12,,5.60404e-08_5.45467e-12,,0.700169,0.939556_0.818563_0.87388,0.926753,,,1,1,1.0_1.0,1.0_1.0_1.0,,1,1,1,1,,,,1,1.0_1.0_1.0,,0.989949_0.991069_1.0,1,,,,,,,1,,1.0_1.0,,,,1,0.991972,,1.0_1.0,1.0_1.0,,,,1,,1,0.986147_1.0,,,1.0_1.0_1.0,1,,0.986611_0.993806,1,0.987141,,,,1.0_1.0,1,,,0.989277,1,,1.0_1.0_1.0_1.0,1,0.983981,1,0.920958_0.877331,,0.988512,,1.0_1.0,,,,,0.919219_1.0_1.0,1.0_1.0,,
1.13845E-07,5.68314E-09,7.48923e-08_9.34429e-12,5.60404E-08,,0.0938809,0.812437,,0.672906,8.44568E-08,6.11496e-08_4.17046e-12,6.11496E-08,7.48923e-08_4.17046e-12,,3.96332E-08,,6.73111E-08,1.79722E-08,,,,1.0_0.906269,,,,1,,1,1.0_1.0_1.0,,1,1,,,,0.984728,,,1,1.0_1.0,1.0_1.0,1,1.0_1.0,1,,,,,,,,1.0_1.0,,,1,1.0_1.0,1,1.0_1.0,1.0_1.0,1.0_1.0,,,,1,,,1,,0.983159,,1.0_1.0,,,0.983159_0.995245,,,1,,,,,,1,,0.987141,,,,0.872689_1.0,,0.993597,,1.0_1.0_1.0,1,,,,1.0_1.0,,0.983159
,2.82641E-10,6.11496e-08_4.52453e-12,3.21717E-08,1.8448e-08_3.86844e-12,6.73111E-08,,,0.700169,0.305055_5.83742e-20,,9.69153e-08_2.25215e-12,1.13845E-07,,,2.34254E-08,,,,0.853503,,0.897387,0.990348,0.985411_0.995584,1.0_1.0,1,1,,1,1,1.0_1.0,1,1.0_1.0,0.986611_0.991069,1.0_1.0,,1,1,,0.989949,,,1,,1,1,,,,,,1,1,1,1,,1,,,1,1,1,1,1,,,,1,1,,1,,1,,,1.0_1.0,,1.0_0.999996,,1,1,1,,,,,,1.0_1.0,0.992358,0.988848_1.0,1,,0.985872,,,,,,1.0_1.0,0.989949
,,,,,,,,,,,,6.11496E-08,,,6.73111E-08,9.69153e-08_4.17046e-12,1.32183E-08,,,,0.943918,,1,1.0_1.0,1,1.0_1.0,1,1,,,,,1,,,,0.981644,,,1,1,1,1,1,1.0_1.0_1.0,1,0.99459,1,,1,,,,,0.989799,0.995646,0.983159,,1,0.989277,1.0_1.0_1.0_1.0_1.0,1.0_1.0,,,,1.0_1.0,1,,1.0_1.0,,,,1.0_1.0,,0.989345_1.0,1,1.0_1.0,1.0_1.0,,1.0_1.0,,1.0_1.0,1.0_1.0_1.0,1,0.993847,,,1,1,,1.0_1.0,1,1.0_1.0,1,,1.0_1.0,1.0_1.0,0.991972,1
,1.13845E-07,,,2.06371E-08,,0.700169,,,9.69153E-08,5.60404E-08,5.63812E-09,3.07312E-08,,0.262855,9.69153e-08_1.26245e-12,,5.60404E-08,7.48923E-08,0.955412,,0.992545,,,,,,1,,1,0.988088,1,,,,,,1,,,1,1,,1.0_1.0_0.999999_1.0,,1.0_1.0,,1,,,,,,1,,,,,1.0_1.0_1.0,,,0.993464,1,,1.0_1.0,,,,1,,,1,1,,,1.0_1.0,,,1.0_1.0,,1.0_1.0,1,1.0_1.0_1.0,1,,,1,1.0_1.0_0.885797,0.932973,,1,,,1,,1,1,,0.989277,1
7.48923E-08,6.73111E-08,7.48923e-08_9.34429e-12,,,0.0642667,,0.716067,0.922296,,2.94159e-08_3.38036e-12,,,0.349029,,5.60404E-08,5.60404E-08,1.04654E-08,0.313717,0.900196,,,,1.0_1.0_1.0,,1,1,,1.0_1.0,1.0_1.0_1.0,,1.0_1.0,1,,0.984728_0.991069,,,1,1,1.0_1.0_1.0,,1.0_1.0,1,,1,0.984728,1,1,,,,,0.99271,0.995585,1,1,1,1,,,1,0.993031_0.994375,,,0.991637_1.0,,1,1.0_1.0,,1.0_1.0_1.0_1.0_1.0,1.0_1.0,,,1.0_1.0,1.0_1.0,1.0_1.0_1.0,0.986611,1.0_1.0,0.993464,1,1.0_1.0,1,1,1,1,,,0.909897,,,,,,,,1,,1,1,0.993182
,1.34721E-08,3.07312E-08,,3.74556E-08,6.73111E-08,,,,,,,,,,,,,,,,,0.991764,1,0.988396,1,1.0_1.0_1.0,,,,0.993464,,,1,,1.0_1.0,0.989623,1,1,,0.987141,,,1,,1.0_1.0,,,1,,1,0.983981,1,0.992874,1,,,,1.0_1.0,,,1,1,,,,,1.0_1.0_1.0,,1.0_1.0,,0.992658_1.0,1,,1,,1.0_1.0_1.0_1.0,,,,1.0_1.0,,,,0.991972,,1.0_1.0,1,,1,1.0_1.0,,0.983981,,,,,,,1
8.44568E-08,,8.44568e-08_4.52453e-12,6.11496E-08,2.94163E-07,,,0.930433,0.512883,,6.73111e-08_5.12769e-13,3.74556E-08,6.73111E-08,6.73111E-08,0.376631_0.112226_3.59041e-33,,3.96332E-08,2.94159E-08,,0.861082,0.812437,0.952796,1.0_1.0,1,1,,0.993464,1,0.987141,,1.0_1.0,0.986611_0.994375,1,0.991545,1.0_1.0_1.0,,,,1.0_1.0_1.0,,,1.0_1.0,,1.0_1.0,1.0_1.0,,,,0.926753,,,,1.0_1.0,1.0_1.0_1.0,1,,1,1,1.0_1.0,1,,0.993031,1.0_1.0_1.0,,,1,0.99459,1,1,,,,,1,1,,0.986611,0.989942_1.0,1,,1.0_1.0,1.0_1.0,1,,,1.0_1.0_1.0_1.0,0.983981,1,1,,,0.99459,1,,1,,1,,1,1.0_1.0_1.0
0.0642667_3.59041e-33,,3.37564e-08_2.45638e-12,,,0.0535547,0.676213,0.835581,,,6.11496E-08,,,0.0716166_3.59041e-33,,5.60404e-08_7.92062e-12_4.2109e-45,,,,,0.942397_0.559672,,1,,1,1,0.988907,1,,0.993013,1,,,1.0_1.0,1,,0.987483,0.989949,0.983159,,,1,1,1,,,,,,,1,,,1,1,,1.0_1.0,0.999828,1,,1,,1,1.0_1.0,1,,,,,1.0_1.0,1,,,1,1,0.995248_0.996741,1,,,,1.0_1.0,,1,1,,0.988907,1,1,,,1,,1,,1,1.0_1.0,1.0_1.0,1,1.0_1.0,0.992538
,1.94805E-08,8.44568E-08,,6.73111E-08,,0.615627,,0.922296_0.559672,,7.48923E-08,,6.73111E-08,,0.0583831,,,,7.48923e-08_0.0938809_0.54751,,0.877177_0.658989_0.882214,,1.0_1.0,,0.996361,1,1.0_1.0,,,,1.0_1.0,,,1,0.994071_1.0,,,,,,,0.983159,,1,0.986611,,1,,,,,1,,,,,,1,1,,,,0.985411_0.997854,1.0_1.0_1.0,1,,,,,1.0_1.0_1.0,,,0.992358,,1,1,,,,1,,,1,,1,,,1,,0.995521,,1,1,1,1.0_1.0,0.988512_0.998576,,,1,1.0_1.0
,,,,,0.17067,,0.979866,0.738983,,4.80513E-08,7.48923e-08_4.17046e-12,,,,,7.48923e-08_4.17046e-12,,,0.818975,0.812437,0.939308_1.0,1,,1,,1.0_1.0_1.0,1,,0.996227_1.0_1.0,,,1,,,,1,1,1,,,1,1,,1,0.983159_0.994375,,,1,,0.993847,,,0.988907,1,1,0.995521_0.994375,,1,,,,,1,1,1,1,,0.993725_0.991069,1,1,,1.0_1.0,,,1,1.0_1.0,0.989277,1.0_1.0,,1.0_1.0,0.983981_0.997924_1.0_1.0,,1.0_1.0_0.999999,1,,,0.909897,0.926753_1.0_1.0,1.0_1.0,1.0_1.0_1.0,,1,,,,1,,,
,,,,7.48923E-08,0.0938809,0.632705,,,1.13845E-07,6.11496e-08_9.34429e-12_2.63773e-45,6.73111E-08,5.60404e-08_4.17046e-12_3.24489e-45,,0.355293_1.24983e-18_0.14901,,6.11496e-08_2.34978e-12,8.44568e-08_4.17046e-12,0.313717_0.112226,,,,1.0_0.99986,1,1.0_1.0,1,,1,1,,1,,,1.0_1.0,0.986611_0.992221_1.0,,,,1,,,,1,1.0_1.0,0.986611,,,,1,0.998312_1.0_1.0,1,,,1.0_1.0,1,,1,1,1.0_1.0,,,,,,0.987141_0.997049,,,1,,,,,,1,,,,1.0_1.0_1.0,,1.0_1.0,,,1,1,1.0_1.0_1.0,0.996361,,,0.987632,1.0_1.0,1,1,1.0_1.0,1.0_1.0,,0.993464,1.0_1.0_1.0,1.0_1.0_1.0,1,
0.363201_0.0716166_0.56197_1.30545e-21,3.07312E-08,8.44568E-08,,1.64E-07,,0.317454,0.920958,0.920958,1.13845E-07,3.21717E-08,5.60404E-08,6.11496E-08,,0.0642667,4.4867E-08,6.11496E-08,,,,0.926753,,,1,1.0_1.0,1.0_1.0,1,,,1,0.992347,1,0.988934_1.0,1,0.991071,0.984728,,0.988907,,1,1,,,1.0_1.0_1.0,,1.0_1.0_1.0,,,,,,1.0_0.999996,1.0_1.0,,1.0_1.0,1,1.0_1.0,,1.0_1.0,1,,,,,,,0.996318_0.991069,1.0_1.0,1.0_1.0,,,,,1.0_1.0,0.987141_0.998693,,,0.983159_0.994375,1,,,1.0_1.0,1.0_1.0_1.0_1.0,,0.983159,,1,0.99502,,,,1,,1.0_1.0,1,,,1,1,1
0.353565_0.250731,7.48923e-08_1.74603e-12,7.48923E-08,,6.73111e-08_9.34429e-12,8.44568E-08,0.575794,,0.76861,0.387177,,7.48923e-08_4.17046e-12,,6.73111E-08,0.273536,4.80513E-08,2.00419e-08_4.94507e-13,,,0.73703,,,0.987141,1.0_1.0,1.0_1.0,,,1.0_1.0_1.0,1.0_1.0,1.0_1.0,,,,,1,,1.0_1.0,1.0_1.0,1,1,1.0_1.0,1.0_1.0,1,,1.0_1.0,1,,,0.996274,,1,,,1,,1,,,1,1.0_1.0,1,1.0_1.0,,,,,,1,1,1.0_1.0,0.988088,0.992427,1.0_1.0,1.0_1.0,,,,1,,1,,1,1,0.995646_0.994847,1,,1.0_1.0,0.884894,1,,,,,0.983159_0.994375,0.987141,,0.987028_1.0,,,
0.387177,,,8.44568E-08,6.11496e-08_4.17046e-12,6.11496e-08_0.0938809_0.0943763,,,0.898214,,3.55083E-08,7.48923E-08,2.34254e-08_4.94554e-12,,7.48923E-08,4.73846E-09,,6.11496E-08,0.508405,,,,1,,0.988088_0.995878_1.0,1.0_1.0,1.0_1.0,,1.0_1.0_1.0,1.0_1.0,1,,1,,,0.992538,1,1,,0.983159,1,,1,,1,1,,,,,,,1,1,,,,0.991764,,0.989623_0.993806_1.0,,,,0.993725,1,0.995521,1.0_0.999996,0.987141,1,,,1,1.0_1.0,,,1,,,1.0_1.0,1.0_1.0,,1.0_1.0,1.0_1.0_1.0,,1,,1,1.0_1.0,0.900428,,0.991827,,1,1,,1,1.0_1.0,,,1
0.290926,,,2.19418E-08,,0.204146,,0.898214,,,3.07312e-08_1.59311e-12,,,,0.0642667,,4.20851E-08,,0.387177,,,1,1,,,1.0_1.0_1.0,0.989501,,0.990254_0.994375,,,,1.0_1.0,1,,,1,1,1,1,1,,0.996361,,,,,,1,,0.988512,1.0_1.0,,,,,,1,,,,1,1,1,1,,,1,1,1,,1.0_1.0,1,,,1,,,1,,,,0.988512,1.0_1.0,0.990254_0.994375_1.0,,0.986036,1,,,1.0_1.0,1,,1,0.996182,1.0_1.0,1,,1,1.0_1.0
,6.11496E-08,,,,,0.273536,0.898214_0.852329,0.897523,,6.11496E-08,9.48105E-09,7.48923e-08_4.94554e-12,6.73111e-08_0.138611,,,,,,,0.952754,,,,,,1,,,,,,,,,,,0.989277,,,,,1,1,,,1.0_1.0_1.0,,,,0.990254,,1,0.988512,,0.987632,1.0_1.0,,,,,,,1.0_1.0,,,1,1.0_1.0,,,1,,0.995585_0.994375,,1,1,1,1.0_1.0_1.0,,1,,,1.0_1.0,,1,,,1,1,1.0_1.0,,1,1,1,,1,1.0_1.0,,,1.0_1.0_1.0
